Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;old_number_01;old_ruta_01;old_number_02;old_ruta_02;old_number_03;old_ruta_03;old_number_04;old_ruta_04;old_number_05;old_ruta_05;old_number_06;old_ruta_06;old_number_07;old_ruta_07;old_number_08;old_ruta_08;old_number_09;old_ruta_09;old_number_10;old_ruta_10;old_number_11;old_ruta_11;old_number_12;old_ruta_12;old_number_13;old_ruta_13;old_number_14;old_ruta_14;old_number_15;old_ruta_15;old_number_16;old_ruta_16;old_number_17;old_ruta_17;old_number_18;old_ruta_18;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-12V4000M40A-001693;20260610.0132;36;HEX SCREW;4000;12VM40A, 12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 16VM90, 20VM93, 20VM93L;;000000001039;5305123998127;ISO4017;SI;202-65;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.03 KGM;0.03 KGM;M 10 X 40;piezas;12V4000M40A-0257, 12V4000M40A-0332, 12V4000M53-0108, 12V4000M53-0145, 12V4000M53-0152, 12V4000M53-0184, 12V4000M53-0191, 12V4000M53-0213, 12V4000M53-0234, 12V4000M53-0247, 12V4000M53-0265, 12V4000M53-0463, 12V4000M53-0500, 12V4000M53-0507, 12V4000M53-0539, 12V4000M53-0546, 12V4000M53-0568, 12V4000M53-0589, 12V4000M53-0602, 12V4000M53-0620, 12V4000M70-0251, 12V4000M70-0318, 12V4000M70-0588, 12V4000M70-0655, 16V4000M61-0231, 16V4000M61-0349, 16V4000M61-0733, 16V4000M61-0818, 16V4000M73-0126, 16V4000M73-0132, 16V4000M73-0159, 16V4000M73-0167, 16V4000M73-0248, 16V4000M73-0287, 16V4000M73-0288, 16V4000M73-0332, 16V4000M73-0480, 16V4000M73-0486, 16V4000M73-0513, 16V4000M73-0521, 16V4000M73-0602, 16V4000M73-0641, 16V4000M73-0642, 16V4000M73-0686, 16V4000M73-0834, 16V4000M73-0840, 16V4000M73-0867, 16V4000M73-0875, 16V4000M73-0957, 16V4000M73-0996, 16V4000M73-0997, 16V4000M73-1041, 16V4000M73-1189, 16V4000M73-1195, 16V4000M73-1222, 16V4000M73-1230, 16V4000M73-1311, 16V4000M73-1350, 16V4000M73-1351, 16V4000M73-1395, 16V4000M73L-0114, 16V4000M73L-0117, 16V4000M73L-0146, 16V4000M73L-0153, 16V4000M73L-0166, 16V4000M73L-0243, 16V4000M73L-0260, 16V4000M73L-0344, 16V4000M73L-0599, 16V4000M73L-0602, 16V4000M73L-0632, 16V4000M73L-0639, 16V4000M73L-0652, 16V4000M73L-0729, 16V4000M73L-0746, 16V4000M73L-0806, 16V4000M73L-0944, 16V4000M73L-0947, 16V4000M73L-0977, 16V4000M73L-0984, 16V4000M73L-0997, 16V4000M73L-1074, 16V4000M73L-1091, 16V4000M73L-1149, 16V4000M73L-1287, 16V4000M73L-1290, 16V4000M73L-1318, 16V4000M73L-1325, 16V4000M73L-1337, 16V4000M73L-1410, 16V4000M73L-1427, 16V4000M73L-1484, 16V4000M90-0220, 16V4000M90-0318, 20V4000M93-0126, 20V4000M93-0131, 20V4000M93-0175, 20V4000M93-0185, 20V4000M93-0268, 20V4000M93-0302, 20V4000M93-0303, 20V4000M93-0522, 20V4000M93-0527, 20V4000M93-0571, 20V4000M93-0581, 20V4000M93-0664, 20V4000M93-0698, 20V4000M93-0699, 20V4000M93-0918, 20V4000M93-0923, 20V4000M93-0967, 20V4000M93-0977, 20V4000M93-1060, 20V4000M93-1094, 20V4000M93-1095, 20V4000M93-1314, 20V4000M93-1319, 20V4000M93-1363, 20V4000M93-1373, 20V4000M93-1456, 20V4000M93-1490, 20V4000M93-1491, 20V4000M93L-1225, 20V4000M93L-1273, 20V4000M93L-1282, 20V4000M93L-1371, 20V4000M93L-1411, 20V4000M93L-1412, 20V4000M93L-1602, 20V4000M93L-1650, 20V4000M93L-1659, 20V4000M93L-1751, 20V4000M93L-1791, 20V4000M93L-1792;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp, 12V4000M40A-0330-01.webp, 12V4000M40A-0330-02.webp, 12V4000M40A-0331-01.webp, 12V4000M53-0107-01.webp, 12V4000M53-0145-01.webp, 12V4000M53-0151-01.webp, 12V4000M53-0184-01.webp, 12V4000M53-0191-01.webp, 12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0233-01.webp, 12V4000M53-0233-02.webp, 12V4000M53-0246-01.webp, 12V4000M53-0246-02.webp, 12V4000M53-0263-01.webp, 12V4000M53-0263-02.webp, 12V4000M53-0264-01.webp, 12V4000M53-0462-01.webp, 12V4000M53-0500-01.webp, 12V4000M53-0506-01.webp, 12V4000M53-0539-01.webp, 12V4000M53-0546-01.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp, 12V4000M53-0588-01.webp, 12V4000M53-0588-02.webp, 12V4000M53-0601-01.webp, 12V4000M53-0601-02.webp, 12V4000M53-0618-01.webp, 12V4000M53-0618-02.webp, 12V4000M53-0619-01.webp, 12V4000M70-0247-01.webp, 12V4000M70-0247-02.webp, 12V4000M70-0248-01.webp, 12V4000M70-0248-02.webp, 12V4000M70-0249-01.webp, 12V4000M70-0249-02.webp, 12V4000M70-0250-01.webp, 12V4000M70-0250-02.webp, 12V4000M70-0251-01.webp, 12V4000M70-0316-01.webp, 12V4000M70-0316-02.webp, 12V4000M70-0317-01.webp, 12V4000M70-0584-01.webp, 12V4000M70-0584-02.webp, 12V4000M70-0585-01.webp, 12V4000M70-0585-02.webp, 12V4000M70-0586-01.webp, 12V4000M70-0586-02.webp, 12V4000M70-0587-01.webp, 12V4000M70-0587-02.webp, 12V4000M70-0588-01.webp, 12V4000M70-0653-01.webp, 12V4000M70-0653-02.webp, 12V4000M70-0654-01.webp, 16V4000M61-0227-01.webp, 16V4000M61-0227-02.webp, 16V4000M61-0228-01.webp, 16V4000M61-0228-02.webp, 16V4000M61-0229-01.webp, 16V4000M61-0229-02.webp, 16V4000M61-0230-01.webp, 16V4000M61-0230-02.webp, 16V4000M61-0231-01.webp, 16V4000M61-0347-01.webp, 16V4000M61-0347-02.webp, 16V4000M61-0348-01.webp, 16V4000M61-0729-01.webp, 16V4000M61-0729-02.webp, 16V4000M61-0730-01.webp, 16V4000M61-0730-02.webp, 16V4000M61-0731-01.webp, 16V4000M61-0731-02.webp, 16V4000M61-0732-01.webp, 16V4000M61-0732-02.webp, 16V4000M61-0733-01.webp, 16V4000M61-0816-01.webp, 16V4000M61-0816-02.webp, 16V4000M61-0817-01.webp, 16V4000M73-0125-01.webp, 16V4000M73-0131-01.webp, 16V4000M73-0159-01.webp, 16V4000M73-0167-01.webp, 16V4000M73-0247-01.webp, 16V4000M73-0247-02.webp, 16V4000M73-0287-01.webp, 16V4000M73-0327-01.webp, 16V4000M73-0327-02.webp, 16V4000M73-0328-01.webp, 16V4000M73-0328-02.webp, 16V4000M73-0329-01.webp, 16V4000M73-0479-01.webp, 16V4000M73-0485-01.webp, 16V4000M73-0513-01.webp, 16V4000M73-0521-01.webp, 16V4000M73-0601-01.webp, 16V4000M73-0601-02.webp, 16V4000M73-0641-01.webp, 16V4000M73-0681-01.webp, 16V4000M73-0681-02.webp, 16V4000M73-0682-01.webp, 16V4000M73-0682-02.webp, 16V4000M73-0683-01.webp, 16V4000M73-0833-01.webp, 16V4000M73-0839-01.webp, 16V4000M73-0867-01.webp, 16V4000M73-0875-01.webp, 16V4000M73-0956-01.webp, 16V4000M73-0956-02.webp, 16V4000M73-0996-01.webp, 16V4000M73-1036-01.webp, 16V4000M73-1036-02.webp, 16V4000M73-1037-01.webp, 16V4000M73-1037-02.webp, 16V4000M73-1038-01.webp, 16V4000M73-1188-01.webp, 16V4000M73-1194-01.webp, 16V4000M73-1222-01.webp, 16V4000M73-1230-01.webp, 16V4000M73-1310-01.webp, 16V4000M73-1310-02.webp, 16V4000M73-1350-01.webp, 16V4000M73-1390-01.webp, 16V4000M73-1390-02.webp, 16V4000M73-1391-01.webp, 16V4000M73-1391-02.webp, 16V4000M73-1392-01.webp, 16V4000M73L-0113-01.webp, 16V4000M73L-0117-01.webp, 16V4000M73L-0146-01.webp, 16V4000M73L-0153-01.webp, 16V4000M73L-0166-01.webp, 16V4000M73L-0243-01.webp, 16V4000M73L-0259-01.webp, 16V4000M73L-0259-02.webp, 16V4000M73L-0340-01.webp, 16V4000M73L-0340-02.webp, 16V4000M73L-0341-01.webp, 16V4000M73L-0341-02.webp, 16V4000M73L-0342-01.webp, 16V4000M73L-0598-01.webp, 16V4000M73L-0602-01.webp, 16V4000M73L-0632-01.webp, 16V4000M73L-0639-01.webp, 16V4000M73L-0652-01.webp, 16V4000M73L-0729-01.webp, 16V4000M73L-0745-01.webp, 16V4000M73L-0745-02.webp, 16V4000M73L-0802-01.webp, 16V4000M73L-0802-02.webp, 16V4000M73L-0803-01.webp, 16V4000M73L-0803-02.webp, 16V4000M73L-0804-01.webp, 16V4000M73L-0943-01.webp, 16V4000M73L-0947-01.webp, 16V4000M73L-0977-01.webp, 16V4000M73L-0984-01.webp, 16V4000M73L-0997-01.webp, 16V4000M73L-1074-01.webp, 16V4000M73L-1090-01.webp, 16V4000M73L-1090-02.webp, 16V4000M73L-1145-01.webp, 16V4000M73L-1145-02.webp, 16V4000M73L-1146-01.webp, 16V4000M73L-1146-02.webp, 16V4000M73L-1147-01.webp, 16V4000M73L-1286-01.webp, 16V4000M73L-1290-01.webp, 16V4000M73L-1318-01.webp, 16V4000M73L-1325-01.webp, 16V4000M73L-1337-01.webp, 16V4000M73L-1410-01.webp, 16V4000M73L-1426-01.webp, 16V4000M73L-1426-02.webp, 16V4000M73L-1480-01.webp, 16V4000M73L-1480-02.webp, 16V4000M73L-1481-01.webp, 16V4000M73L-1481-02.webp, 16V4000M73L-1482-01.webp, 16V4000M90-0216-01.webp, 16V4000M90-0216-02.webp, 16V4000M90-0217-01.webp, 16V4000M90-0217-02.webp, 16V4000M90-0218-01.webp, 16V4000M90-0218-02.webp, 16V4000M90-0219-01.webp, 16V4000M90-0219-02.webp, 16V4000M90-0220-01.webp, 16V4000M90-0316-01.webp, 16V4000M90-0316-02.webp, 16V4000M90-0317-01.webp, 20V4000M93-0125-01.webp, 20V4000M93-0130-01.webp, 20V4000M93-0175-01.webp, 20V4000M93-0184-01.webp, 20V4000M93-0184-02.webp, 20V4000M93-0267-01.webp, 20V4000M93-0267-02.webp, 20V4000M93-0302-01.webp, 20V4000M93-0521-01.webp, 20V4000M93-0526-01.webp, 20V4000M93-0571-01.webp, 20V4000M93-0580-01.webp, 20V4000M93-0580-02.webp, 20V4000M93-0663-01.webp, 20V4000M93-0663-02.webp, 20V4000M93-0698-01.webp, 20V4000M93-0917-01.webp, 20V4000M93-0922-01.webp, 20V4000M93-0967-01.webp, 20V4000M93-0976-01.webp, 20V4000M93-0976-02.webp, 20V4000M93-1059-01.webp, 20V4000M93-1059-02.webp, 20V4000M93-1094-01.webp, 20V4000M93-1313-01.webp, 20V4000M93-1318-01.webp, 20V4000M93-1363-01.webp, 20V4000M93-1372-01.webp, 20V4000M93-1372-02.webp, 20V4000M93-1455-01.webp, 20V4000M93-1455-02.webp, 20V4000M93-1490-01.webp, 20V4000M93L-1224-01.webp, 20V4000M93L-1273-01.webp, 20V4000M93L-1281-01.webp, 20V4000M93L-1281-02.webp, 20V4000M93L-1370-01.webp, 20V4000M93L-1370-02.webp, 20V4000M93L-1411-01.webp, 20V4000M93L-1601-01.webp, 20V4000M93L-1650-01.webp, 20V4000M93L-1658-01.webp, 20V4000M93L-1658-02.webp, 20V4000M93L-1750-01.webp, 20V4000M93L-1750-02.webp, 20V4000M93L-1791-01.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;12VM40A-202, 12VM40A-507, 12VM53-80, 12VM53-123, 12VM53-180, 12VM53-183, 12VM53-185, 12VM53-200, 12VM53-202, 12VM53-206, 12VM70-200, 12VM70-507, 16VM61-200, 16VM61-507, 16VM73-83, 16VM73-86, 16VM73-123, 16VM73-202, 16VM73-206, 16VM73-507, 16VM73L-83, 16VM73L-86, 16VM73L-123, 16VM73L-140, 16VM73L-200, 16VM73L-202, 16VM73L-507, 16VM90-202, 16VM90-507, 20VM93-83, 20VM93-86, 20VM93-123, 20VM93-125, 20VM93-202, 20VM93-206, 20VM93L-83, 20VM93L-123, 20VM93L-125, 20VM93L-202, 20VM93L-206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M40A-POS/12V4000M40A-0256-01-36.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M40A-POS/12V4000M40A-0330-02-3000.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0107-01-330.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0145-01-200.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0151-01-1450.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0184-01-850.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0191-01-550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0212-01-510.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0246-02-950.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M53-POS/12V4000M53-0264-01-2770.webp
RB-12V4000M40A-001714;20260610.0132;290;HEX SCREW;4000;12VM40A, 12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 16VM90;;000000001040;5305123520354;ISO4017;SI;202-65;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.057 KGM;0.057 KGM;M 12 X 60;piezas;12V4000M40A-0258, 12V4000M40A-0303, 12V4000M53-0303, 12V4000M53-0666, 12V4000M70-0252, 12V4000M70-0589, 16V4000M61-0231, 16V4000M61-0733, 16V4000M73-0258, 16V4000M73-0612, 16V4000M73-0967, 16V4000M73-1321, 16V4000M73L-0234, 16V4000M73L-0720, 16V4000M73L-1065, 16V4000M73L-1401, 16V4000M90-0221;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp, 12V4000M40A-0303-01.webp, 12V4000M53-0300-01.webp, 12V4000M53-0300-02.webp, 12V4000M53-0301-01.webp, 12V4000M53-0301-02.webp, 12V4000M53-0302-01.webp, 12V4000M53-0302-02.webp, 12V4000M53-0303-01.webp, 12V4000M53-0663-01.webp, 12V4000M53-0663-02.webp, 12V4000M53-0664-01.webp, 12V4000M53-0664-02.webp, 12V4000M53-0665-01.webp, 12V4000M53-0665-02.webp, 12V4000M53-0666-01.webp, 12V4000M70-0247-01.webp, 12V4000M70-0247-02.webp, 12V4000M70-0248-01.webp, 12V4000M70-0248-02.webp, 12V4000M70-0249-01.webp, 12V4000M70-0249-02.webp, 12V4000M70-0250-01.webp, 12V4000M70-0250-02.webp, 12V4000M70-0251-01.webp, 12V4000M70-0584-01.webp, 12V4000M70-0584-02.webp, 12V4000M70-0585-01.webp, 12V4000M70-0585-02.webp, 12V4000M70-0586-01.webp, 12V4000M70-0586-02.webp, 12V4000M70-0587-01.webp, 12V4000M70-0587-02.webp, 12V4000M70-0588-01.webp, 16V4000M61-0227-01.webp, 16V4000M61-0227-02.webp, 16V4000M61-0228-01.webp, 16V4000M61-0228-02.webp, 16V4000M61-0229-01.webp, 16V4000M61-0229-02.webp, 16V4000M61-0230-01.webp, 16V4000M61-0230-02.webp, 16V4000M61-0231-01.webp, 16V4000M61-0729-01.webp, 16V4000M61-0729-02.webp, 16V4000M61-0730-01.webp, 16V4000M61-0730-02.webp, 16V4000M61-0731-01.webp, 16V4000M61-0731-02.webp, 16V4000M61-0732-01.webp, 16V4000M61-0732-02.webp, 16V4000M61-0733-01.webp, 16V4000M73-0257-01.webp, 16V4000M73-0611-01.webp, 16V4000M73-0966-01.webp, 16V4000M73-1320-01.webp, 16V4000M73L-0234-01.webp, 16V4000M73L-0720-01.webp, 16V4000M73L-1065-01.webp, 16V4000M73L-1401-01.webp, 16V4000M90-0216-01.webp, 16V4000M90-0216-02.webp, 16V4000M90-0217-01.webp, 16V4000M90-0217-02.webp, 16V4000M90-0218-01.webp, 16V4000M90-0218-02.webp, 16V4000M90-0219-01.webp, 16V4000M90-0219-02.webp, 16V4000M90-0220-01.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90;12VM40A-202, 12VM40A-245, 12VM53-500, 12VM70-200, 16VM61-200, 16VM73-202, 16VM73L-200, 16VM90-202;;New;000000001040;000000001040/90;000000001040/90;https://milu-naval.com/producto/000000001040-90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M40A-POS/12V4000M40A-0256-02-290.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M40A-POS/12V4000M40A-0303-01-1100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M70-POS/12V4000M70-0247-02-1220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/12V4000M70-POS/12V4000M70-0584-02-1220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M61-POS/16V4000M61-0227-02-1220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M61-POS/16V4000M61-0729-02-1220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M73-POS/16V4000M73-0257-01-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M73-POS/16V4000M73-0611-01-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M73-POS/16V4000M73-0966-01-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/16V4000M73-POS/16V4000M73-1320-01-1650.webp
