source_json;engine;expected_folder;id;pn;pn_final;bom_final;pos_final;field;original_value;filename;exists;physical_path
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000001;700425000155;700425000155;000.00899;10;esquemas_circulos;12V4000M53-0015-01-10.webp;12V4000M53-0015-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0015-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000002;700425000182;700425000182;XS524000.00019;100;esquemas_circulos;12V4000M53-0016-01-100.webp;12V4000M53-0016-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0016-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000003;700425000219;700425000219;XS524000.00097;20;esquemas_circulos;12V4000M53-0017-01-20.webp;12V4000M53-0017-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0017-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000004;700425000039;700425000039;XS524000.00104;150;esquemas_circulos;12V4000M53-0018-01-150.webp;12V4000M53-0018-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0018-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000005;700425000112;700425000112;XSD01000.00001;100;esquemas_circulos;12V4000M53-0019-01-100.webp;12V4000M53-0019-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0019-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000035;X59401100065;X59401100065;X59401100066;10;esquemas_circulos;12V4000M53-0023-01-10.webp;12V4000M53-0023-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000036;X59301100005;X59301100005;X59401100066;20;esquemas_circulos;12V4000M53-0023-01-20.webp;12V4000M53-0023-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000037;5240110570;5240110570;X59401100066;30;esquemas_circulos;12V4000M53-0023-01-30.webp;12V4000M53-0023-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000038;5240110172;5240110172;X59401100066;40;esquemas_circulos;12V4000M53-0023-01-40.webp;12V4000M53-0023-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000039;X52899100040;X52899100040;X59401100066;50;esquemas_circulos;12V4000M53-0023-01-50.webp;12V4000M53-0023-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000040;700521020200;700521020200;X59401100066;60;esquemas_circulos;12V4000M53-0023-01-60.webp;12V4000M53-0023-01-60.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-60.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000041;5249970020;5249970020;X59401100066;70;esquemas_circulos;12V4000M53-0023-01-70.webp;12V4000M53-0023-01-70.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-70.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000042;5240510110;5240510110;X59401100066;90;esquemas_circulos;12V4000M53-0023-01-90.webp;12V4000M53-0023-01-90.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-90.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000043;X00027830;X00027830;X59401100066;110;esquemas_circulos;12V4000M53-0023-01-110.webp;12V4000M53-0023-01-110.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-110.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000044;X59301300038;X59301300038;X59401100066;130;esquemas_circulos;12V4000M53-0023-01-130.webp;12V4000M53-0023-01-130.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-130.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000045;X59301300039;X59301300039;X59401100066;150;esquemas_circulos;12V4000M53-0023-01-150.webp;12V4000M53-0023-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000046;5550110259;5550110259;X59401100066;170;esquemas_circulos;12V4000M53-0023-01-170.webp;12V4000M53-0023-01-170.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0023-01-170.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000047;5240110732;5240110732;XS593010.00008;10;esquemas_circulos;12V4000M53-0024-01-10.webp;12V4000M53-0024-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0024-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000048;5240111380;5240111380;XS593010.00008;30;esquemas_circulos;12V4000M53-0024-01-30.webp;12V4000M53-0024-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0024-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000049;000000003021;000000003021;XS593010.00008;40;esquemas_circulos;12V4000M53-0024-01-40.webp;12V4000M53-0024-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0024-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000050;X52401100005;X52401100005;XS594010.00060;20;esquemas_circulos;12V4000M53-0025-01-20.webp;12V4000M53-0025-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000051;5240111380;5240111380;XS594010.00060;40;esquemas_circulos;12V4000M53-0025-01-40.webp;12V4000M53-0025-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000052;000000003021;000000003021;XS594010.00060;50;esquemas_circulos;12V4000M53-0025-01-50.webp;12V4000M53-0025-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000053;X58401100013/31;X58401100013/31;XS594010.00060;60;esquemas_circulos;12V4000M53-0025-01-60.webp;12V4000M53-0025-01-60.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-60.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000054;700429095004;700429095004;XS594010.00060;80;esquemas_circulos;12V4000M53-0025-01-80.webp;12V4000M53-0025-01-80.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-80.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000055;304017008088;304017008088;XS594010.00060;90;esquemas_circulos;12V4000M53-0025-01-90.webp;12V4000M53-0025-01-90.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-01-90.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000056;X52401100006;X52401100006;XS594010.00060;120;esquemas_circulos;12V4000M53-0025-02-120.webp;12V4000M53-0025-02-120.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-02-120.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000057;5240111380;5240111380;XS594010.00060;140;esquemas_circulos;12V4000M53-0025-02-140.webp;12V4000M53-0025-02-140.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-02-140.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000059;X58401100013/31;X58401100013/31;XS594010.00060;160;esquemas_circulos;12V4000M53-0025-02-160.webp;12V4000M53-0025-02-160.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-02-160.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000060;700429095004;700429095004;XS594010.00060;180;esquemas_circulos;12V4000M53-0025-02-180.webp;12V4000M53-0025-02-180.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-02-180.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000061;304017008088;304017008088;XS594010.00060;190;esquemas_circulos;12V4000M53-0025-02-190.webp;12V4000M53-0025-02-190.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0025-02-190.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000062;X59401100039;X59401100039;XS594010.00082;30;esquemas_circulos;12V4000M53-0027-01-30.webp;12V4000M53-0027-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000063;8800180770;8800180770;XS594010.00082;40;esquemas_circulos;12V4000M53-0027-01-40.webp;12V4000M53-0027-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000064;5240102272;5240102272;XS594010.00082;50;esquemas_circulos;12V4000M53-0027-01-50.webp;12V4000M53-0027-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000065;700429012002;700429012002;XS594010.00082;70;esquemas_circulos;12V4000M53-0027-01-70.webp;12V4000M53-0027-01-70.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-70.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000066;0000181802;0000181802;XS594010.00082;90;esquemas_circulos;12V4000M53-0027-01-90.webp;12V4000M53-0027-01-90.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-90.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000067;5240111380;5240111380;XS594010.00082;110;esquemas_circulos;12V4000M53-0027-01-110.webp;12V4000M53-0027-01-110.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-110.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000068;000000003021;000000003021;XS594010.00082;120;esquemas_circulos;12V4000M53-0027-01-120.webp;12V4000M53-0027-01-120.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-120.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000069;5240110732;5240110732;XS594010.00082;140;esquemas_circulos;12V4000M53-0027-01-140.webp;12V4000M53-0027-01-140.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-140.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000070;5240111380;5240111380;XS594010.00082;160;esquemas_circulos;12V4000M53-0027-01-160.webp;12V4000M53-0027-01-160.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-160.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000071;000000003021;000000003021;XS594010.00082;170;esquemas_circulos;12V4000M53-0027-01-170.webp;12V4000M53-0027-01-170.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0027-01-170.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000072;X59401100026;X59401100026;X59401100039;50;esquemas_circulos;12V4000M53-0028-01-50.webp;12V4000M53-0028-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000073;0000180201;0000180201;X59401100039;150;esquemas_circulos;12V4000M53-0028-01-150.webp;12V4000M53-0028-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000074;5240180070;5240180070;X59401100039;200;esquemas_circulos;12V4000M53-0028-01-200.webp;12V4000M53-0028-01-200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000075;5590180165;5590180165;X59401100039;300;esquemas_circulos;12V4000M53-0028-01-300.webp;12V4000M53-0028-01-300.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-300.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000076;007603026104;007603026104;X59401100039;350;esquemas_circulos;12V4000M53-0028-01-350.webp;12V4000M53-0028-01-350.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-350.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000077;915013020002;915013020002;X59401100039;400;esquemas_circulos;12V4000M53-0028-01-400.webp;12V4000M53-0028-01-400.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-400.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000078;915005020001;915005020001;X59401100039;450;esquemas_circulos;12V4000M53-0028-01-450.webp;12V4000M53-0028-01-450.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-450.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000079;915001020003;915001020003;X59401100039;500;esquemas_circulos;12V4000M53-0028-01-500.webp;12V4000M53-0028-01-500.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0028-01-500.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000080;X00018638;X00018638;X00030760;100;esquemas_circulos;12V4000M53-0030-01-100.webp;12V4000M53-0030-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000081;5602030280;5602030280;X00030760;150;esquemas_circulos;12V4000M53-0030-01-150.webp;12V4000M53-0030-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000082;000000001464;000000001464;X00030760;200;esquemas_circulos;12V4000M53-0030-01-200.webp;12V4000M53-0030-01-200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000083;5500140145;5500140145;X00030760;300;esquemas_circulos;12V4000M53-0030-01-300.webp;12V4000M53-0030-01-300.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-300.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000084;5602030280;5602030280;X00030760;350;esquemas_circulos;12V4000M53-0030-01-350.webp;12V4000M53-0030-01-350.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-350.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000085;000912010065;000912010065;X00030760;400;esquemas_circulos;12V4000M53-0030-01-400.webp;12V4000M53-0030-01-400.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-400.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000086;5379970030;5379970030;X00030760;450;esquemas_circulos;12V4000M53-0030-01-450.webp;12V4000M53-0030-01-450.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-450.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000087;007603030101;007603030101;X00030760;500;esquemas_circulos;12V4000M53-0030-01-500.webp;12V4000M53-0030-01-500.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-500.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000088;5379970030;5379970030;X00030760;600;esquemas_circulos;12V4000M53-0030-01-600.webp;12V4000M53-0030-01-600.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-600.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000089;007603030101;007603030101;X00030760;650;esquemas_circulos;12V4000M53-0030-01-650.webp;12V4000M53-0030-01-650.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0030-01-650.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000090;X59401400050;X59401400050;X00027259;250;esquemas_circulos;12V4000M53-0031-01-250.webp;12V4000M53-0031-01-250.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-250.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000091;5269870535;5269870535;X00027259;350;esquemas_circulos;12V4000M53-0031-01-350.webp;12V4000M53-0031-01-350.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-350.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000092;000933010095;000933010095;X00027259;450;esquemas_circulos;12V4000M53-0031-01-450.webp;12V4000M53-0031-01-450.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-450.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000093;735151010100;735151010100;X00027259;500;esquemas_circulos;12V4000M53-0031-01-500.webp;12V4000M53-0031-01-500.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-500.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000094;000931010315;000931010315;X00027259;600;esquemas_circulos;12V4000M53-0031-01-600.webp;12V4000M53-0031-01-600.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-600.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000095;000125010524;000125010524;X00027259;650;esquemas_circulos;12V4000M53-0031-01-650.webp;12V4000M53-0031-01-650.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-650.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000096;000931012176;000931012176;X00027259;750;esquemas_circulos;12V4000M53-0031-01-750.webp;12V4000M53-0031-01-750.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-750.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000097;007349013002;007349013002;X00027259;800;esquemas_circulos;12V4000M53-0031-01-800.webp;12V4000M53-0031-01-800.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-800.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000098;000908012003;000908012003;X00027259;900;esquemas_circulos;12V4000M53-0031-01-900.webp;12V4000M53-0031-01-900.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-900.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000099;007603012111;007603012111;X00027259;950;esquemas_circulos;12V4000M53-0031-01-950.webp;12V4000M53-0031-01-950.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-950.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000100;5240140033;5240140033;X00027259;1050;esquemas_circulos;12V4000M53-0031-01-1050.webp;12V4000M53-0031-01-1050.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1050.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000101;5240140080;5240140080;X00027259;1100;esquemas_circulos;12V4000M53-0031-01-1100.webp;12V4000M53-0031-01-1100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000102;000933010035;000933010035;X00027259;1150;esquemas_circulos;12V4000M53-0031-01-1150.webp;12V4000M53-0031-01-1150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000103;X00020248;X00020248;X00027259;1200;esquemas_circulos;12V4000M53-0031-01-1200.webp;12V4000M53-0031-01-1200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000104;000931008189;000931008189;X00027259;1300;esquemas_circulos;12V4000M53-0031-01-1300.webp;12V4000M53-0031-01-1300.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1300.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000105;007349008002;007349008002;X00027259;1350;esquemas_circulos;12V4000M53-0031-01-1350.webp;12V4000M53-0031-01-1350.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1350.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000106;X00006300;X00006300;X00027259;1400;esquemas_circulos;12V4000M53-0031-01-1400.webp;12V4000M53-0031-01-1400.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1400.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000107;700429070000;700429070000;X00027259;1450;esquemas_circulos;12V4000M53-0031-01-1450.webp;12V4000M53-0031-01-1450.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1450.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000108;X00020254;X00020254;X00027259;1500;esquemas_circulos;12V4000M53-0031-01-1500.webp;12V4000M53-0031-01-1500.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1500.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000109;304017008087;304017008087;X00027259;1600;esquemas_circulos;12V4000M53-0031-01-1600.webp;12V4000M53-0031-01-1600.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1600.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000110;000125008427;000125008427;X00027259;1650;esquemas_circulos;12V4000M53-0031-01-1650.webp;12V4000M53-0031-01-1650.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0031-01-1650.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000111;X52801500002;X52801500002;XS596010.00036;100;esquemas_circulos;12V4000M53-0033-01-100.webp;12V4000M53-0033-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0033-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000112;X52801500002;X52801500002;XS596010.00036;200;esquemas_circulos;12V4000M53-0033-01-200.webp;12V4000M53-0033-01-200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0033-01-200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000113;X00021778/75;X00021778/75;XS594010.00159;50;esquemas_circulos;12V4000M53-0035-01-50.webp;12V4000M53-0035-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0035-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000114;X59301600002;X59301600002;XS594010.00159;60;esquemas_circulos;12V4000M53-0035-01-60.webp;12V4000M53-0035-01-60.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0035-01-60.webp
