file,total_rows,field_name,type_detected,pct_present,present_count,empty_count,examples,duplicate_candidates,legacy_candidate,domains
engine_16V4000M73.json,12445,MODEL/TYPE_final,null|string,100.0,12445,10588,null ; COVER FOR SENSOR ; TEMP. SENSOR ; HSK-M-PVDF,,no,
engine_16V4000M73.json,12445,model_final,null|string,100.0,12445,10588,null ; COVER FOR SENSOR ; TEMP. SENSOR ; HSK-M-PVDF,,no,
engine_16V4000M73.json,12445,model_type_pdf,string,10.47,1303,0,COVER FOR SENSOR ; TEMP. SENSOR ; 4000 ; BR 4000,,yes,
engine_16V4000M73.json,12445,MSTAE,null|number,100.0,12445,6627,null ; 60 ; 66 ; 99,,no,
engine_16V4000M73.json,12445,MTART,null|string,100.0,12445,6627,null ; YHT ; YNOR ; YKFT,,no,
engine_16V4000M73.json,12445,MTU,null|string,100.0,12445,6627,null ; x,,no,
engine_16V4000M73.json,12445,New Part Number,null|string,100.0,12445,6627,null ; X53100400002 ; 700425000112 ; 5240111380,,no,
engine_16V4000M73.json,12445,norma,null|string,100.0,12445,5514,MMN425 ; null ; ISO4017 ; MTN5342,,no,gesa
engine_16V4000M73.json,12445,norma_error,number,100.0,12445,0,0,,no,qa|gesa
engine_16V4000M73.json,12445,norma_final,null|string,100.0,12445,5514,MMN425 ; null ; ISO4017 ; MTN5342,,no,gesa
engine_16V4000M73.json,12445,norma_pdf,string,44.85,5581,0,MMN425 ; ISO4017 ; DIN912 ; DIN835,,yes,gesa
engine_16V4000M73.json,12445,norma_raw,null|string,100.0,12445,8853,null ; ISO4017 ; MMN429 ; DIN912,,no,gesa
engine_16V4000M73.json,12445,normalizado,string,100.0,12445,0,SI ; NO,,no,gesa
engine_16V4000M73.json,12445,normalizado_pdf,string,41.97,5223,0,No,,yes,gesa
engine_16V4000M73.json,12445,nsn,null|string,100.0,12445,2306,null ; 9905123605605 ; 9905123785703 ; 5340124002938,,no,
engine_16V4000M73.json,12445,page4,string,100.0,12445,0,0015 ; 0016 ; 0017 ; 0018,,no,
engine_16V4000M73.json,12445,pages,string,100.0,12445,0,16V4000M73-0015 ; 16V4000M73-0016 ; 16V4000M73-0017 ; 16V4000M73-0018,,no,
engine_16V4000M73.json,12445,PART NO.,null|string,100.0,12445,148,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73.json,12445,pn_error,number,100.0,12445,0,0 ; 2 ; 1,,no,qa
engine_16V4000M73.json,12445,pn_final,null|string,100.0,12445,285,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73.json,12445,pn_new,null|string,100.0,12445,6627,null ; X53100400002 ; 700425000112 ; 5240111380,,no,
engine_16V4000M73.json,12445,pn_pdf,string,97.08,12082,0,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,yes,
engine_16V4000M73.json,12445,pn_raw,null|string,100.0,12445,148,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73.json,12445,pn_recomendado,null|string,100.0,12445,285,700425000155 ; 700425000169 ; 700425000170 ; X53100400002,,no,
engine_16V4000M73.json,12445,POS,null|string,100.0,12445,28,10 ; 100 ; 200 ; 150,pos,no,
engine_16V4000M73.json,12445,pos_error,number,100.0,12445,0,0 ; 2,,no,qa
engine_16V4000M73.json,12445,pos_final,null|string,100.0,12445,28,10 ; 100 ; 200 ; 150,,no,
engine_16V4000M73.json,12445,pos_pdf,string,96.73,12038,0,10 ; 100 ; 200 ; 150,,yes,
engine_16V4000M73.json,12445,precio,number,100.0,12445,0,0,,no,
engine_16V4000M73.json,12445,Product Hierarchy,null|string,100.0,12445,6627,null ; P20 ; Q06 ; P40,,no,sust|wordpress
engine_16V4000M73.json,12445,qa_revision_accion,string,100.0,12445,0,importar ; revisar ; eliminar,,no,qa
engine_16V4000M73.json,12445,qa_revision_estado,string,100.0,12445,0,ok ; pendiente,,no,qa
engine_16V4000M73.json,12445,qa_revision_updated_at,string,0.22,27,0,2026-05-03T22:58:29.223Z ; 2026-05-03T22:58:54.909Z ; 2026-05-04T18:00:14.425Z ; 2026-05-03T19:59:08.652Z,,no,qa
engine_16V4000M73.json,12445,QTY,null|string,100.0,12445,1710,null ; 1 ; 4 ; 7,qty,no,
engine_16V4000M73.json,12445,qty_final,null|string,100.0,12445,1710,null ; 1 ; 4 ; 7,,no,
engine_16V4000M73.json,12445,qty_pdf,string,85.19,10602,0,1 ; 4 ; 7 ; 5,,yes,
engine_16V4000M73.json,12445,qty_units_final,null|string,100.0,12445,897,null ; PC ; pc ; pc 125.000,,no,
engine_16V4000M73.json,12445,Replacement Type,null|string,100.0,12445,7164,null ; F ; I,,no,
engine_16V4000M73.json,12445,ruta_esquemas_pos,null|string,100.0,12445,824,null ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0022-01-120.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0022-01-140.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0022-01-150.webp,,no,media
engine_16V4000M73.json,12445,ruta_foto,null|string,100.0,12445,12237,null ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/5240111380.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/0049976736.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/5240510110.jpeg,,no,media
engine_16V4000M73.json,12445,Seq no,null|string,100.0,12445,6627,null ; 0009 ; 0003 ; 0002,,no,
engine_16V4000M73.json,12445,Source Page,string,100.0,12445,0,15 ; 16 ; 17 ; 18,source_page,no,
engine_16V4000M73.json,12445,source_file,string,100.0,12445,0,16V4000M73.xlsx,,no,
engine_16V4000M73.json,12445,source_sheet,string,100.0,12445,0,1,,no,
engine_16V4000M73.json,12445,status,string,100.0,12445,0,OK_GESA ; REVISAR ; OK_SUST_OLD ; EMPTY,,no,
engine_16V4000M73.json,12445,Superseded Part Number,null|string,100.0,12445,6627,null ; 700425000182 ; 700425000112 ; 5240111380,,no,sust
engine_16V4000M73.json,12445,sust_hierarchie,null|string,100.0,12445,6695,null ; Superseded ; New,,yes,sust
engine_16V4000M73.json,12445,sust_new_part_number,null|string,100.0,12445,6695,null ; X53100400002 ; 700425000112 ; 5240111380,,no,sust
engine_16V4000M73.json,12445,sust_new_part_number_pdf,string,39.53,4920,0,700425000112 ; 5240111380 ; X58401100013/31 ; 304017008088,,yes,sust
engine_16V4000M73.json,12445,sust_status,string,100.0,12445,6695,SI,,no,sust
engine_16V4000M73.json,12445,sust_superseded_list,null|string,100.0,12445,7688,"null ; 700425000068, 700425000098 ; 5240111280 ; 0000180729/31, X52401100007/31",,no,sust
engine_16V4000M73.json,12445,sust_superseded_list_pdf,string,0.67,84,0,X00004797 ; X00005424 ; X00004798 ; X00014661,,yes,sust
engine_16V4000M73.json,12445,total_error,number,100.0,12445,0,0 ; 2 ; 4 ; 1,,no,qa
engine_16V4000M73.json,12445,UNITS,null|string,100.0,12445,897,null ; PC ; pc ; pc 125.000,units,no,
engine_16V4000M73.json,12445,units,null|string,100.0,12445,1675,KGM ; null,UNITS,no,
engine_16V4000M73.json,12445,units_pdf,string,91.32,11365,0,pc ; pc 125.000 ; pc 46.400 g ; pc 701.500,,yes,
engine_16V4000M73.json,12445,Valid From Date,null|string,100.0,12445,7156,null ; 2011-05-01 ; 1996-06-01 ; 1997-04-01,,no,
engine_16V4000M73.json,12445,WEIGHT,null|string,100.0,12445,5075,null ; 2.300 g 36 MMN425 ; 25.000 g ; 22.800 g,weight,no,
engine_16V4000M73.json,12445,weight_error,number,100.0,12445,0,0 ; 1,,no,qa
engine_16V4000M73.json,12445,weight_final,null|string,100.0,12445,1141,0.002 KGM ; null ; 4.469 KGM ; 0.03 KGM,,no,
engine_16V4000M73.json,12445,weight_gesa,null|number,100.0,12445,1675,0.002 ; null ; 4.469 ; 0.03,,no,gesa
engine_16V4000M73.json,12445,weight_pdf,string,58.28,7253,0,2.300 g 36 MMN425 ; 25.000 g ; 22.800 g ; 4.330 kg,,yes,
engine_16V4000M73L.json,11128,atributo2,string,100.0,11128,0,Actualizados,,no,
engine_16V4000M73L.json,11128,BOM-No.,string,100.0,11128,0,000.00899 ; X00027331 ; XS524000.00019 ; XS524000.00104,BOM_no|bom_no,no,
engine_16V4000M73L.json,11128,bom_error,number,100.0,11128,0,0,,no,qa
engine_16V4000M73L.json,11128,bom_pdf,string,96.99,10793,0,000.00899 ; X00027331 ; XS524000.00019 ; XS524000.00104,,yes,
engine_16V4000M73L.json,11128,book_set,string,100.0,11128,0,16V4000M73L,,no,
engine_16V4000M73L.json,11128,categoria,string,100.0,11128,0,16VM73L-4 ; 16VM73L-10 ; 16VM73L-11 ; 16VM73L-14,,no,
engine_16V4000M73L.json,11128,Cause,null|string,100.0,11128,6835,null ; 9001 ; 9002 ; 9012,,no,
engine_16V4000M73L.json,11128,criterio_pn,string,100.0,11128,0,MATCH_CATALOGO ; BEST_MATCH ; EMPTY ; NO_PATTERN,,no,
engine_16V4000M73L.json,11128,Date,null|string,100.0,11128,6329,null ; 2022-01-10,,no,
engine_16V4000M73L.json,11128,DD/DTNA,null,100.0,11128,11128,null,,no,
engine_16V4000M73L.json,11128,Denomination (New Part Number),null|string,100.0,11128,6329,null ; IDENTIFICATION PLATE SELF-ADHESIVE ; GASKET ; SAFETY VALVE WITH TEST CERT. 3.1,,no,
engine_16V4000M73L.json,11128,Denomination(Cause),null|string,100.0,11128,10334,null ; Attention !! Technical clarifying with MTU F necessary,,no,
engine_16V4000M73L.json,11128,depuracion_ts,string,100.0,11128,0,2026-04-27T00:11:37Z,,no,
engine_16V4000M73L.json,11128,DESIGNATION,null|string,100.0,11128,18,PLATE ; EMI-LABEL NON-EPA ; INSPECT PORT COVER W/SAFETY VALVE ; GASKET,designation,no,
engine_16V4000M73L.json,11128,designation_error,number,100.0,11128,0,0 ; 1 ; 2,,no,qa
engine_16V4000M73L.json,11128,designation_final,null|string,100.0,11128,12,LABEL ; PLATE ; EMI-LABEL NON-EPA ; INSPECT PORT COVER W/SAFETY VALVE,,no,
engine_16V4000M73L.json,11128,designation_gesa,null|string,100.0,11128,1621,LABEL ; null ; PLATE ; INSPECT PORT COVER W/SAFETY VALVE,,no,gesa
engine_16V4000M73L.json,11128,designation_pdf,string,97.28,10825,0,PLATE ; EMI-LABEL NON-EPA ; INSPECT PORT COVER W/SAFETY VALVE ; GASKET,,yes,
engine_16V4000M73L.json,11128,detalle_cambio,null|string,100.0,11128,276,match: 700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73L.json,11128,dimensions_gesa,null|string,100.0,11128,4196,70 ; null ; 36 ; M 10 X 25,,no,gesa
engine_16V4000M73L.json,11128,engine,string,100.0,11128,0,4000,,no,
engine_16V4000M73L.json,11128,engine_model,string,100.0,11128,0,16V4000M73L,,no,
engine_16V4000M73L.json,11128,esquemas,string,100.0,11128,861,16V4000M73L-0006-01.png ; 16V4000M73L-0007-01.png ; 16V4000M73L-0008-01.png ; 16V4000M73L-0009-01.png,,no,media
engine_16V4000M73L.json,11128,esquemas_circulos,null|string,100.0,11128,1395,"null ; 16V4000M73L-0011-02-120.webp ; 16V4000M73L-0011-01-20.webp ; 16V4000M73L-0011-01-40.webp , 16V4000M73L-0011-02-40.webp",,no,media
engine_16V4000M73L.json,11128,esquemas_circulos_all,null|string,100.0,11128,944,16V4000M73L-0006-01-10.webp ; 16V4000M73L-0007-01-100.webp ; 16V4000M73L-0007-01-200.webp ; 16V4000M73L-0008-01-100.webp,,no,media
engine_16V4000M73L.json,11128,existeix_gesa,boolean,100.0,11128,0,true ; false,,no,gesa
engine_16V4000M73L.json,11128,existeix_sust_new,boolean,100.0,11128,0,false ; true,,no,sust
engine_16V4000M73L.json,11128,existeix_sust_old,boolean,100.0,11128,0,false ; true,,no,sust
engine_16V4000M73L.json,11128,exp_imagenes,string,100.0,11128,0,"https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0011-02-120.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0011-01-20.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/5240111380.jpeg, https://milu-naval.mystagingwebsite.com/wp-content/uploa",,no,media
engine_16V4000M73L.json,11128,FG/FGS,string,100.0,11128,0,004-05 ; 010-00 ; 011-05 ; 011-30,fg_fgs,no,
engine_16V4000M73L.json,11128,fg_code,number,100.0,11128,0,4 ; 10 ; 11 ; 14,,no,
engine_16V4000M73L.json,11128,fg_fgs_pdf,string,0.18,20,0,202,,yes,
engine_16V4000M73L.json,11128,fg_fgs_raw,string,100.0,11128,0,004-05 ; 010-00 ; 011-05 ; 011-30,,no,
engine_16V4000M73L.json,11128,fgs_code_description,null|string,100.0,11128,8,4 LABELS AND AUXILIARY MATERIALS ; 10 CRANKCASE AND ATTACHMENTS ; 11 CRANKCASE ; 14 OIL PAN,,no,
engine_16V4000M73L.json,11128,fgs_description,null|string,100.0,11128,8,LABELS AND AUXILIARY MATERIALS ; CRANKCASE AND ATTACHMENTS ; CRANKCASE ; OIL PAN,,no,
engine_16V4000M73L.json,11128,filename_foto,null|string,100.0,11128,10963,null ; 5240111380.jpeg ; 5240510110.jpeg ; X00027830.jpeg,,no,media
engine_16V4000M73L.json,11128,FN,null|string,100.0,11128,10546,null ; SB EM ; SB ; MN,,no,
engine_16V4000M73L.json,11128,fn_pdf,string,4.24,472,0,SB EM ; SB ; MN ; EM,,yes,
engine_16V4000M73L.json,11128,gesa,string,100.0,11128,0,SI ; NO,,no,gesa
engine_16V4000M73L.json,11128,gesa_pdf,string,11.88,1322,0,No,,yes,gesa
engine_16V4000M73L.json,11128,has_error,boolean,100.0,11128,0,false ; true,,no,qa
engine_16V4000M73L.json,11128,Hierarchie,null|string,100.0,11128,6329,null ; Superseded ; New,,no,sust
engine_16V4000M73L.json,11128,ID,string,100.0,11128,0,1500001 ; 1500002 ; 1500003 ; 1500005,Id,no,
engine_16V4000M73L.json,11128,libro_pag,string,100.0,11128,0,16V4000M73L-0006 ; 16V4000M73L-0007 ; 16V4000M73L-0008 ; 16V4000M73L-0009,,no,
engine_16V4000M73L.json,11128,measure_final,null|string,100.0,11128,3986,70 ; null ; 36 ; M 10 X 25,,no,
engine_16V4000M73L.json,11128,measure_pdf,string,52.98,5896,0,70 ; 36 ; M 10 X 25 ; M 8 X 55,,yes,
engine_16V4000M73L.json,11128,measure_raw,null|string,100.0,11128,9316,"null ; 20 / 16 (M30X1,5 ; 1/2 D 9 - 45 ; A 16 X 20",,no,
engine_16V4000M73L.json,11128,MEASUREMENT / STANDARD,null|string,100.0,11128,9316,"null ; 20 / 16 (M30X1,5 ; 1/2 D 9 - 45 ; A 16 X 20",,no,
engine_16V4000M73L.json,11128,measurement_error,number,100.0,11128,0,0,,no,qa
engine_16V4000M73L.json,11128,model,string,100.0,11128,0,16VM73L,,no,
engine_16V4000M73L.json,11128,MODEL/TYPE,null,100.0,11128,11128,null,model_type,no,
engine_16V4000M73L.json,11128,MODEL/TYPE_final,null,100.0,11128,11128,null,,no,
engine_16V4000M73L.json,11128,model_final,null,100.0,11128,11128,null,,no,
engine_16V4000M73L.json,11128,MSTAE,null|number,100.0,11128,6329,null ; 60 ; 66 ; 99,,no,
engine_16V4000M73L.json,11128,MTART,null|string,100.0,11128,6329,null ; YHT ; YKFT ; YNOR,,no,
engine_16V4000M73L.json,11128,MTU,null|string,100.0,11128,6329,null ; x,,no,
engine_16V4000M73L.json,11128,New Part Number,null|string,100.0,11128,6329,null ; X53100400002 ; 5240111380 ; X58401100013/87,,no,
engine_16V4000M73L.json,11128,norma,null|string,100.0,11128,6203,MMN425 ; null ; ISO4017 ; MTN5342,,no,gesa
engine_16V4000M73L.json,11128,norma_error,number,100.0,11128,0,0,,no,qa|gesa
engine_16V4000M73L.json,11128,norma_final,null|string,100.0,11128,6203,MMN425 ; null ; ISO4017 ; MTN5342,,no,gesa
engine_16V4000M73L.json,11128,norma_pdf,string,0.08,9,0,DIN439 ; ISOLATIONSDURCHM ; DIN 7985 ; ISOLATIONSLAENGE,,yes,gesa
engine_16V4000M73L.json,11128,norma_raw,null|string,100.0,11128,11112,null ; DIN7500 ; DIN 7985 ; ISOLATIONS,,no,gesa
engine_16V4000M73L.json,11128,normalizado,string,100.0,11128,0,SI ; NO,,no,gesa
engine_16V4000M73L.json,11128,normalizado_pdf,string,53.2,5920,0,No,,yes,gesa
engine_16V4000M73L.json,11128,nsn,null|string,100.0,11128,2445,null ; 9905123605605 ; 5340124002938 ; 5340124003165,,no,
engine_16V4000M73L.json,11128,page4,string,100.0,11128,0,0006 ; 0007 ; 0008 ; 0009,,no,
engine_16V4000M73L.json,11128,pages,string,100.0,11128,0,16V4000M73L-0006 ; 16V4000M73L-0007 ; 16V4000M73L-0008 ; 16V4000M73L-0009,,no,
engine_16V4000M73L.json,11128,PART NO.,null|string,100.0,11128,276,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73L.json,11128,pn_error,number,100.0,11128,0,0 ; 2,,no,qa
engine_16V4000M73L.json,11128,pn_final,null|string,100.0,11128,366,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73L.json,11128,pn_new,null|string,100.0,11128,6329,null ; X53100400002 ; 5240111380 ; X58401100013/87,,no,
engine_16V4000M73L.json,11128,pn_pdf,string,97.31,10829,0,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,yes,
engine_16V4000M73L.json,11128,pn_raw,null|string,100.0,11128,276,700425000155 ; 700425000169 ; 700425000170 ; 700425000182,,no,
engine_16V4000M73L.json,11128,pn_recomendado,null|string,100.0,11128,366,700425000155 ; 700425000169 ; 700425000170 ; X53100400002,,no,
engine_16V4000M73L.json,11128,POS,null|string,100.0,11128,91,10 ; 100 ; 200 ; 150,pos,no,
engine_16V4000M73L.json,11128,pos_error,number,100.0,11128,0,0 ; 2,,no,qa
engine_16V4000M73L.json,11128,pos_final,null|string,100.0,11128,91,10 ; 100 ; 200 ; 150,,no,
engine_16V4000M73L.json,11128,pos_pdf,string,96.51,10740,0,10 ; 100 ; 200 ; 150,,yes,
engine_16V4000M73L.json,11128,precio,number,100.0,11128,0,0,,no,
engine_16V4000M73L.json,11128,Product Hierarchy,null|string,100.0,11128,6329,null ; P20 ; P40 ; P71,,no,sust|wordpress
engine_16V4000M73L.json,11128,qa_revision_accion,string,100.0,11128,0,importar ; revisar ; eliminar,,no,qa
engine_16V4000M73L.json,11128,qa_revision_estado,string,100.0,11128,0,ok ; pendiente,,no,qa
engine_16V4000M73L.json,11128,qa_revision_updated_at,string,0.18,20,0,2026-05-03T22:58:29.223Z ; 2026-05-03T19:59:08.652Z ; 2026-05-03T20:00:38.020Z ; 2026-05-03T22:29:43.273Z,,no,qa
engine_16V4000M73L.json,11128,QTY,null|string,100.0,11128,1528,null ; 1 ; 4 ; 7,qty,no,
engine_16V4000M73L.json,11128,qty_final,null|string,100.0,11128,1528,null ; 1 ; 4 ; 7,,no,
engine_16V4000M73L.json,11128,qty_pdf,string,85.24,9485,0,1 ; 4 ; 7 ; 5,,yes,
engine_16V4000M73L.json,11128,qty_units_final,null|string,100.0,11128,1279,null ; PC ; 1 PC ; 3 PC,,no,
engine_16V4000M73L.json,11128,Replacement Type,null|string,100.0,11128,6835,null ; F ; I,,no,
engine_16V4000M73L.json,11128,ruta_esquemas_pos,null|string,100.0,11128,1395,"null ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0011-02-120.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0011-01-20.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0011-01-40.webp , https://milu-naval.mystagingwebsite.com/wp-",,no,media
engine_16V4000M73L.json,11128,ruta_foto,null|string,100.0,11128,10963,null ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/5240111380.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/5240510110.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/X00027830.jpeg,,no,media
engine_16V4000M73L.json,11128,Seq no,null|string,100.0,11128,6329,null ; 0009 ; 0002 ; 0006,,no,
engine_16V4000M73L.json,11128,Source Page,string,100.0,11128,0,6 ; 7 ; 8 ; 9,source_page,no,
engine_16V4000M73L.json,11128,source_file,string,100.0,11128,0,16V4000M73L.xlsx,,no,
engine_16V4000M73L.json,11128,source_sheet,string,100.0,11128,0,1,,no,
engine_16V4000M73L.json,11128,status,string,100.0,11128,0,OK_GESA ; REVISAR ; OK_SUST_OLD ; OK_SUST_NEW,,no,
engine_16V4000M73L.json,11128,Superseded Part Number,null|string,100.0,11128,6329,null ; 700425000182 ; 5240111380 ; X58401100013/87,,no,sust
engine_16V4000M73L.json,11128,sust_hierarchie,null|string,100.0,11128,6313,null ; Superseded ; New,,yes,sust
engine_16V4000M73L.json,11128,sust_new_part_number,null|string,100.0,11128,6313,null ; X53100400002 ; 5240111380 ; X58401100013/87,,no,sust
engine_16V4000M73L.json,11128,sust_new_part_number_pdf,string,35.3,3928,0,5240111380 ; X58401100013/87 ; 304017008088 ; 000912008115,,yes,sust
engine_16V4000M73L.json,11128,sust_status,string,100.0,11128,6313,SI,,no,sust
engine_16V4000M73L.json,11128,sust_superseded_list,null|string,100.0,11128,7330,"null ; 5240111280 ; 0000180729, 0000180729/87, X52401100007, X52401100007/87, X58401100013 ; 000933008098, 000933008135",,no,sust
engine_16V4000M73L.json,11128,sust_superseded_list_pdf,string,0.29,32,0,X00004798 ; X00014661 ; X00004694 ; X00007482,,yes,sust
engine_16V4000M73L.json,11128,total_error,number,100.0,11128,0,0 ; 1 ; 2 ; 4,,no,qa
engine_16V4000M73L.json,11128,UNITS,null|string,100.0,11128,1279,null ; PC ; 1 PC ; 3 PC,units,no,
engine_16V4000M73L.json,11128,units,null|string,100.0,11128,1621,KGM ; null,UNITS,no,
engine_16V4000M73L.json,11128,units_pdf,string,87.26,9710,0,PC ; 1 PC ; 3 PC ; 2 PC,,yes,
engine_16V4000M73L.json,11128,Valid From Date,null|string,100.0,11128,6827,null ; 2011-05-01 ; 1997-04-01 ; 2010-11-01,,no,
engine_16V4000M73L.json,11128,WEIGHT,null|string,100.0,11128,5080,"null ; 1 G EM 04.14 ; 1 G EM 04.15 ; 3,100 G 36",weight,no,
engine_16V4000M73L.json,11128,weight_error,number,100.0,11128,0,0 ; 1,,no,qa
engine_16V4000M73L.json,11128,weight_final,null|string,100.0,11128,1163,0.002 KGM ; 1 G EM 04.14 ; 1 G EM 04.15 ; null,,no,
engine_16V4000M73L.json,11128,weight_gesa,null|number,100.0,11128,1621,0.002 ; null ; 4.469 ; 4.61,,no,gesa
engine_16V4000M73L.json,11128,weight_pdf,string,54.21,6032,0,"1 G EM 04.14 ; 1 G EM 04.15 ; 3,100 G 36 ; 4,667 KG",,yes,
engine_16V4000M90.json,2851,atributo2,string,100.0,2851,0,Actualizados,,no,
engine_16V4000M90.json,2851,BOM-No.,string,100.0,2851,0,000.00897 ; 000.00899 ; XS524000.00019 ; 010.00476,BOM_no|bom_no,no,
engine_16V4000M90.json,2851,bom_error,number,100.0,2851,0,0,,no,qa
engine_16V4000M90.json,2851,bom_pdf,string,95.79,2731,0,000.00897 ; 000.00899 ; XS524000.00019 ; 010.00476,,yes,
engine_16V4000M90.json,2851,book_set,string,100.0,2851,0,16V4000M90,,no,
engine_16V4000M90.json,2851,categoria,string,100.0,2851,0,16VM90-4 ; 16VM90-11 ; 16VM90-14 ; 16VM90-15,,no,
engine_16V4000M90.json,2851,Cause,null|string,100.0,2851,1454,null ; 9001 ; 9002 ; 9012,,no,
engine_16V4000M90.json,2851,criterio_pn,string,100.0,2851,0,BEST_MATCH ; MATCH_CATALOGO ; EMPTY ; Z_NO_TOUCH,,no,
engine_16V4000M90.json,2851,Date,null|string,100.0,2851,1316,2022-01-10 ; null,,no,
engine_16V4000M90.json,2851,DD/DTNA,null,100.0,2851,2851,null,,no,
engine_16V4000M90.json,2851,Denomination (New Part Number),null|string,100.0,2851,1316,PLATE ; null ; IDENTIFICATION PLATE SELF-ADHESIVE ; PLUG,,no,
engine_16V4000M90.json,2851,Denomination(Cause),null|string,100.0,2851,2606,null ; Attention !! Technical clarifying with MTU F necessary,,no,
engine_16V4000M90.json,2851,depuracion_ts,string,100.0,2851,0,2026-04-27T00:11:37Z,,no,
engine_16V4000M90.json,2851,DESIGNATION,null|string,100.0,2851,60,PLATE ; EMI-LABEL EMI INFO ; PLUG ; HEX SCREW,designation,no,
engine_16V4000M90.json,2851,designation_error,number,100.0,2851,0,0 ; 1 ; 2,,no,qa
engine_16V4000M90.json,2851,designation_final,null|string,100.0,2851,57,PLATE ; LABEL ; EMI-LABEL EMI INFO ; PLUG,,no,
engine_16V4000M90.json,2851,designation_gesa,null|string,100.0,2851,469,null ; LABEL ; PLUG ; HEX SCREW,,no,gesa
engine_16V4000M90.json,2851,designation_pdf,string,96.11,2740,0,PLATE ; EMI-LABEL EMI INFO ; PLUG ; HEX SCREW,,yes,
engine_16V4000M90.json,2851,detalle_cambio,null|string,100.0,2851,43,700425000158 ; match: 700425000155 ; 700425000182 ; match: 735084050000,,no,
engine_16V4000M90.json,2851,dimensions_gesa,null|string,100.0,2851,1150,null ; 70 ; 50 ; M 10 X 20,,no,gesa
engine_16V4000M90.json,2851,engine,string,100.0,2851,0,4000,,no,
engine_16V4000M90.json,2851,engine_model,string,100.0,2851,0,16V4000M90,,no,
engine_16V4000M90.json,2851,esquemas,string,100.0,2851,34,"16V4000M90-0012-01.png ; 16V4000M90-0013-01.png ; 16V4000M90-0014-01.png ; 16V4000M90-0016-01.png , 16V4000M90-0016-02.png",,no,media
engine_16V4000M90.json,2851,esquemas_circulos,null|string,100.0,2851,131,null ; 16V4000M90-0016-01-110.webp ; 16V4000M90-0016-01-115.webp ; 16V4000M90-0016-01-120.webp,,no,media
engine_16V4000M90.json,2851,esquemas_circulos_all,null|string,100.0,2851,44,"16V4000M90-0012-01-10.webp ; 16V4000M90-0013-01-10.webp ; 16V4000M90-0014-01-100.webp ; 16V4000M90-0016-01-110.webp , 16V4000M90-0016-02-110.webp",,no,media
engine_16V4000M90.json,2851,existeix_gesa,boolean,100.0,2851,0,false ; true,,no,gesa
engine_16V4000M90.json,2851,existeix_sust_new,boolean,100.0,2851,0,true ; false,,no,sust
engine_16V4000M90.json,2851,existeix_sust_old,boolean,100.0,2851,0,true ; false,,no,sust
engine_16V4000M90.json,2851,exp_imagenes,string,100.0,2851,0,https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0016-01-110.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0016-01-115.webp ; https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0016-01-120.webp,,no,media
engine_16V4000M90.json,2851,FG/FGS,string,100.0,2851,0,004-05 ; 011-05 ; 011-30 ; 011-40,fg_fgs,no,
engine_16V4000M90.json,2851,fg_code,number,100.0,2851,0,4 ; 11 ; 14 ; 15,,no,
engine_16V4000M90.json,2851,fg_fgs_raw,string,100.0,2851,0,004-05 ; 011-05 ; 011-30 ; 011-40,,no,
